BillURL,SessionYr,BillName,BillCat,StageName,StageDate,StageLink
http://services.parliament.uk//bills/2009-10/consolidatedfund.html,2009-10,Consolidated Fund  Act,G,Committee negatived: House of Lords,16.12.2009,
http://services.parliament.uk//bills/2009-10/constitutionalreformhl.html,2009-10,Constitutional Reform Bill [HL],PMB-L,1st reading: House of Lords,19.11.2009,http://www.publications.parliament.uk/pa/ld200910/ldhansrd/text/91119-0001.htm#09111939000586
http://services.parliament.uk//bills/2009-10/constitutionalreformhl.html,2009-10,Constitutional Reform Bill [HL],PMB-L,2nd reading: House of Lords,05.02.2010,http://www.publications.parliament.uk/pa/ld200910/ldhansrd/text/100205-0001.htm#10020538000432
http://services.parliament.uk//bills/2009-10/constitutionalreformandgovernance.html,2009-10,Constitutional Reform and Governance Act,G,1st reading: House of Commons,20.07.2009,http://www.publications.parliament.uk/pa/cm200809/cmhansrd/cm090720/debtext/90720-0007.htm#0907206000010
http://services.parliament.uk//bills/2009-10/constitutionalreformandgovernance.html,2009-10,Constitutional Reform and Governance Act,G,2nd reading: House of Commons,20.10.2009,http://www.publications.parliament.uk/pa/cm200809/cmhansrd/cm091020/debtext/91020-0007.htm#09102046000001
http://services.parliament.uk//bills/2009-10/constitutionalreformandgovernance.html,2009-10,Constitutional Reform and Governance Act,G,Programme motion: House of Commons,20.10.2009,http://www.publications.parliament.uk/pa/cm200809/cmhansrd/cm091020/debtext/91020-0020.htm#0910212000003
http://services.parliament.uk//bills/2009-10/constitutionalreformandgovernance.html,2009-10,Constitutional Reform and Governance Act,G,Money resolution: House of Commons,20.10.2009,http://www.publications.parliament.uk/pa/cm200809/cmhansrd/cm091020/debtext/91020-0020.htm#0910212000004
http://services.parliament.uk//bills/2009-10/constitutionalreformandgovernance.html,2009-10,Constitutional Reform and Governance Act,G,Carry-over motion: House of Commons,20.10.2009,http://www.publications.parliament.uk/pa/cm200809/cmhansrd/cm091020/debtext/91020-0021.htm#0910212000006
http://services.parliament.uk//bills/2009-10/constitutionalreformandgovernance.html,2009-10,Constitutional Reform and Governance Act,G,Committee stage - Committee of the whole House - 1st day: House of Commons,03.11.2009,http://www.publications.parliament.uk/pa/cm200809/cmhansrd/cm091103/debtext/91103-0012.htm#091103159000001
http://services.parliament.uk//bills/2009-10/constitutionalreformandgovernance.html,2009-10,Constitutional Reform and Governance Act,G,Programme motion (No. 2): House of Commons,03.11.2009,http://www.publications.parliament.uk/pa/cm200809/cmhansrd/cm091103/debtext/91103-0010.htm#091103138000001
http://services.parliament.uk//bills/2009-10/constitutionalreformandgovernance.html,2009-10,Constitutional Reform and Governance Act,G,Committee stage - Committee of the whole House - 2nd day: House of Commons,04.11.2009,http://www.publications.parliament.uk/pa/cm200809/cmhansrd/cm091104/debtext/91104-0006.htm#09110492000002
http://services.parliament.uk//bills/2009-10/constitutionalreformandgovernance.html,2009-10,Constitutional Reform and Governance Act,G,1st reading: House of Commons,19.11.2009,http://www.publications.parliament.uk/pa/cm200910/cmhansrd/cm091119/debtext/91119-0003.htm#09111936000007
http://services.parliament.uk//bills/2009-10/constitutionalreformandgovernance.html,2009-10,Constitutional Reform and Governance Act,G,2nd reading: House of Commons,19.11.2009,http://www.publications.parliament.uk/pa/cm200910/cmhansrd/cm091119/debtext/91119-0003.htm#09111936000007
http://services.parliament.uk//bills/2009-10/constitutionalreformandgovernance.html,2009-10,Constitutional Reform and Governance Act,G,Committee stage - Committee of the whole House - 3rd day: House of Commons,19.01.2010,http://www.publications.parliament.uk/pa/cm200910/cmhansrd/cm100119/debtext/100119-0008.htm#10011957000002
http://services.parliament.uk//bills/2009-10/constitutionalreformandgovernance.html,2009-10,Constitutional Reform and Governance Act,G,Programme motion (No. 3): House of Commons,19.01.2010,http://www.publications.parliament.uk/pa/cm200910/cmhansrd/cm100119/debtext/100119-0005.htm#10011957000004
http://services.parliament.uk//bills/2009-10/constitutionalreformandgovernance.html,2009-10,Constitutional Reform and Governance Act,G,Committee stage - Committee of the whole House - 4th day: House of Commons,26.01.2010,http://www.publications.parliament.uk/pa/cm200910/cmhansrd/cm100126/debtext/100126-0005.htm#10012661000001
http://services.parliament.uk//bills/2009-10/constitutionalreformandgovernance.html,2009-10,Constitutional Reform and Governance Act,G,Programme motion (No. 4): House of Commons,26.01.2010,http://www.publications.parliament.uk/pa/cm200910/cmhansrd/cm100126/debtext/100126-0005.htm#10012656000007
http://services.parliament.uk//bills/2009-10/constitutionalreformandgovernance.html,2009-10,Constitutional Reform and Governance Act,G,Committee stage - Committee of the whole House - 5th day: House of Commons,01.02.2010,http://www.publications.parliament.uk/pa/cm200910/cmhansrd/cm100201/debindx/100201-x.htm
http://services.parliament.uk//bills/2009-10/constitutionalreformandgovernance.html,2009-10,Constitutional Reform and Governance Act,G,Programme motion (No. 5): House of Commons,01.02.2010,http://www.publications.parliament.uk/pa/cm200910/cmhansrd/cm100201/debtext/100201-0007.htm#10020113000010
http://services.parliament.uk//bills/2009-10/constitutionalreformandgovernance.html,2009-10,Constitutional Reform and Governance Act,G,Money resolution (No. 2): House of Commons,01.02.2010,http://www.publications.parliament.uk/pa/cm200910/cmhansrd/cm100201/debtext/100201-0007.htm#10020113000007
http://services.parliament.uk//bills/2009-10/constitutionalreformandgovernance.html,2009-10,Constitutional Reform and Governance Act,G,Committee stage - Committee of the whole House - 6th day: House of Commons,09.02.2010,http://www.publications.parliament.uk/pa/cm200910/cmhansrd/cm100209/debtext/100209-0009.htm#10020983000001
http://services.parliament.uk//bills/2009-10/constitutionalreformandgovernance.html,2009-10,Constitutional Reform and Governance Act,G,Money resolution (No. 3): House of Commons,09.02.2010,http://www.publications.parliament.uk/pa/cm200910/cmhansrd/cm100209/debtext/100209-0006.htm#10020974000002
http://services.parliament.uk//bills/2009-10/constitutionalreformandgovernance.html,2009-10,Constitutional Reform and Governance Act,G,Report stage: House of Commons,02.03.2010,http://www.publications.parliament.uk/pa/cm200910/cmhansrd/cm100302/debtext/100302-0008.htm#10030263000002
http://services.parliament.uk//bills/2009-10/constitutionalreformandgovernance.html,2009-10,Constitutional Reform and Governance Act,G,3rd reading: House of Commons,02.03.2010,http://www.publications.parliament.uk/pa/cm200910/cmhansrd/cm100302/debtext/100302-0021.htm
http://services.parliament.uk//bills/2009-10/constitutionalreformandgovernance.html,2009-10,Constitutional Reform and Governance Act,G,Programme motion (No. 6): House of Commons,02.03.2010,http://www.publications.parliament.uk/pa/cm200910/cmhansrd/cm100302/debtext/100302-0006.htm#10030263000004
http://services.parliament.uk//bills/2009-10/constitutionalreformandgovernance.html,2009-10,Constitutional Reform and Governance Act,G,Money resolution (No. 4): House of Commons,02.03.2010,http://www.publications.parliament.uk/pa/cm200910/cmhansrd/cm100302/debtext/100302-0005.htm#10030263000003
http://services.parliament.uk//bills/2009-10/constitutionalreformandgovernance.html,2009-10,Constitutional Reform and Governance Act,G,1st reading: House of Lords,03.03.2010,http://www.publications.parliament.uk/pa/ld200910/ldhansrd/text/100303-0002.htm#10030366000720
http://services.parliament.uk//bills/2009-10/constitutionalreformandgovernance.html,2009-10,Constitutional Reform and Governance Act,G,2nd reading: House of Lords,24.03.2010,http://www.publications.parliament.uk/pa/ld200910/ldhansrd/text/100324-0002.htm#10032438000476
http://services.parliament.uk//bills/2009-10/constitutionalreformandgovernance.html,2009-10,Constitutional Reform and Governance Act,G,Committee: 1st sitting: House of Lords,07.04.2010,http://www.publications.parliament.uk/pa/ld200910/ldhansrd/text/100407-0020.htm#10040812000046
http://services.parliament.uk//bills/2009-10/constitutionalreformandgovernance.html,2009-10,Constitutional Reform and Governance Act,G,Report stage: House of Lords,07.04.2010,http://www.publications.parliament.uk/pa/ld200910/ldhansrd/text/100407-0020.htm#10040812000046
http://services.parliament.uk//bills/2009-10/constitutionalreformandgovernance.html,2009-10,Constitutional Reform and Governance Act,G,3rd reading: House of Lords,07.04.2010,http://www.publications.parliament.uk/pa/ld200910/ldhansrd/text/100407-0020.htm#10040812000046
http://services.parliament.uk//bills/2009-10/constitutionalreformandgovernance.html,2009-10,Constitutional Reform and Governance Act,G,Ping Pong: House of Commons,08.04.2010,http://www.publications.parliament.uk/pa/cm200910/cmhansrd/cm100408/debtext/100408-0007.htm#10040848000002
http://services.parliament.uk//bills/2009-10/constitutionalreformandgovernance.html,2009-10,Constitutional Reform and Governance Act,G,Royal Assent,08.04.2010,http://www.publications.parliament.uk/pa/ld200910/ldhansrd/text/100408-0013.htm#10040856001075
http://services.parliament.uk//bills/2009-10/consumeremissionsclimatechange.html,2009-10,Consumer Emissions (Climate Change)  Bill [HL],PMB-L,1st reading: House of Lords,19.11.2009,http://www.publications.parliament.uk/pa/ld200910/ldhansrd/text/91119-0001.htm#09111939000585
http://services.parliament.uk//bills/2009-10/consumeremissionsclimatechange.html,2009-10,Consumer Emissions (Climate Change)  Bill [HL],PMB-L,2nd reading: House of Lords,15.01.2010,http://www.publications.parliament.uk/pa/ld200910/ldhansrd/text/100115-0005.htm#10011519000410
http://services.parliament.uk//bills/2009-10/contaminatedbloodsupportforinfectedandbereavedpersonshl.html,2009-10,Contaminated Blood (Support for Infected and Bereaved Persons) Bill [HL],PMB-L,1st reading: House of Lords,19.11.2009,http://www.publications.parliament.uk/pa/ld200910/ldhansrd/text/91119-0001.htm#09111939000577
http://services.parliament.uk//bills/2009-10/contaminatedbloodsupportforinfectedandbereavedpersonshl.html,2009-10,Contaminated Blood (Support for Infected and Bereaved Persons) Bill [HL],PMB-L,2nd reading: House of Lords,11.12.2009,http://www.publications.parliament.uk/pa/ld200910/ldhansrd/text/91211-0003.htm#09121131000482
http://services.parliament.uk//bills/2009-10/contaminatedbloodsupportforinfectedandbereavedpersonshl.html,2009-10,Contaminated Blood (Support for Infected and Bereaved Persons) Bill [HL],PMB-L,Order of Commitment discharged: House of Lords,07.01.2010,http://www.publications.parliament.uk/pa/ld200910/ldhansrd/text/100107-0011.htm#10010727000565
http://services.parliament.uk//bills/2009-10/contaminatedbloodsupportforinfectedandbereavedpersonshl.html,2009-10,Contaminated Blood (Support for Infected and Bereaved Persons) Bill [HL],PMB-L,3rd reading: House of Lords,21.01.2010,http://www.publications.parliament.uk/pa/ld200910/ldhansrd/text/100121-0013.htm#10012120000812
http://services.parliament.uk//bills/2009-10/contaminatedbloodsupportforinfectedandbereavedpersonshl.html,2009-10,Contaminated Blood (Support for Infected and Bereaved Persons) Bill [HL],PMB-L,1st reading: House of Commons,21.01.2010,http://www.publications.parliament.uk/pa/pabills/no_debate.htm
http://services.parliament.uk//bills/2009-10/controlofdogs.html,2009-10,Control of Dogs Bill,PMB-C,1st reading: House of Commons,30.03.2010,http://www.publications.parliament.uk/pa/cm200910/cmhansrd/cm100330/debtext/100330-0006.htm#10033052000002
http://services.parliament.uk//bills/2009-10/cooperativeandcommunitybenefitsocietiesandcreditunionshl.html,2009-10,Co-operative and Community Benefit Societies and Credit Unions Act,PMB-L,1st reading: House of Lords,19.11.2009,http://www.publications.parliament.uk/pa/ld200910/ldhansrd/text/91119-0001.htm#09111939000583
http://services.parliament.uk//bills/2009-10/cooperativeandcommunitybenefitsocietiesandcreditunionshl.html,2009-10,Co-operative and Community Benefit Societies and Credit Unions Act,PMB-L,2nd reading: House of Lords,11.12.2009,http://www.publications.parliament.uk/pa/ld200910/ldhansrd/text/91211-0001.htm#09121131000481
http://services.parliament.uk//bills/2009-10/cooperativeandcommunitybenefitsocietiesandcreditunionshl.html,2009-10,Co-operative and Community Benefit Societies and Credit Unions Act,PMB-L,Order of Commitment discharged: House of Lords,07.01.2010,http://www.publications.parliament.uk/pa/ld200910/ldhansrd/text/100107-0011.htm#10010727000564
http://services.parliament.uk//bills/2009-10/cooperativeandcommunitybenefitsocietiesandcreditunionshl.html,2009-10,Co-operative and Community Benefit Societies and Credit Unions Act,PMB-L,3rd reading: House of Lords,14.01.2010,http://www.publications.parliament.uk/pa/ld200910/ldhansrd/text/100114-0013.htm#10011445000150
http://services.parliament.uk//bills/2009-10/cooperativeandcommunitybenefitsocietiesandcreditunionshl.html,2009-10,Co-operative and Community Benefit Societies and Credit Unions Act,PMB-L,1st reading: House of Commons,14.01.2010,http://www.publications.parliament.uk/pa/pabills/no_debate.htm
http://services.parliament.uk//bills/2009-10/cooperativeandcommunitybenefitsocietiesandcreditunionshl.html,2009-10,Co-operative and Community Benefit Societies and Credit Unions Act,PMB-L,2nd reading: House of Commons,29.01.2010,http://www.publications.parliament.uk/pa/cm200910/cmhansrd/cm100129/debtext/100129-0012.htm#10012980000012
http://services.parliament.uk//bills/2009-10/cooperativeandcommunitybenefitsocietiesandcreditunionshl.html,2009-10,Co-operative and Community Benefit Societies and Credit Unions Act,PMB-L,Committee stage: 1st sitting: House of Commons,03.03.2010,http://www.publications.parliament.uk/pa/cm200910/cmpublic/cooperativeandcommunity/100303/am/100303s01.htm
http://services.parliament.uk//bills/2009-10/cooperativeandcommunitybenefitsocietiesandcreditunionshl.html,2009-10,Co-operative and Community Benefit Societies and Credit Unions Act,PMB-L,Report stage: House of Commons,12.03.2010,http://www.publications.parliament.uk/pa/pabills/no_debate.htm
http://services.parliament.uk//bills/2009-10/cooperativeandcommunitybenefitsocietiesandcreditunionshl.html,2009-10,Co-operative and Community Benefit Societies and Credit Unions Act,PMB-L,3rd reading: House of Commons,12.03.2010,http://www.publications.parliament.uk/pa/cm200910/cmhansrd/cm100312/debtext/100312-0007.htm#10031226000005
http://services.parliament.uk//bills/2009-10/cooperativeandcommunitybenefitsocietiesandcreditunionshl.html,2009-10,Co-operative and Community Benefit Societies and Credit Unions Act,PMB-L,Royal Assent,18.03.2010,http://www.publications.parliament.uk/pa/ld200910/ldhansrd/text/100318-0001.htm#10031838000645
http://services.parliament.uk//bills/2009-10/corporationtax.html,2009-10,Corporation Tax Act,G,1st reading: House of Commons,19.11.2009,http://www.publications.parliament.uk/pa/cm200910/cmhansrd/cm091119/debtext/91119-0003.htm#09111936000007
http://services.parliament.uk//bills/2009-10/corporationtax.html,2009-10,Corporation Tax Act,G,Committee stage - Second Reading: House of Commons,15.12.2009,http://www.publications.parliament.uk/pa/cm200910/cmpublic/secondcor/091215/91215s01.htm
http://services.parliament.uk//bills/2009-10/corporationtax.html,2009-10,Corporation Tax Act,G,2nd reading: House of Commons,05.01.2010,http://www.publications.parliament.uk/pa/cm200910/cmhansrd/cm100105/debtext/100105-0022.htm#10010610000012
http://services.parliament.uk//bills/2009-10/corporationtax.html,2009-10,Corporation Tax Act,G,Committee stage: House of Commons,11.01.2010,
http://services.parliament.uk//bills/2009-10/corporationtax.html,2009-10,Corporation Tax Act,G,Committee: 1st sitting: House of Commons,04.02.2010,http://www.publications.parliament.uk/pa/cm200910/cmhansrd/cm100204/debtext/100204-0010.htm#10020466000003
http://services.parliament.uk//bills/2009-10/corporationtax.html,2009-10,Corporation Tax Act,G,3rd reading: House of Commons,04.02.2010,http://www.publications.parliament.uk/pa/cm200910/cmhansrd/cm100204/debtext/100204-0010.htm#10020466000003
http://services.parliament.uk//bills/2009-10/corporationtax.html,2009-10,Corporation Tax Act,G,1st reading: House of Lords,04.02.2010,http://www.publications.parliament.uk/pa/ld200910/ldhansrd/text/100204-0013.htm#10020463000111
http://services.parliament.uk//bills/2009-10/corporationtax.html,2009-10,Corporation Tax Act,G,2nd reading: House of Lords,02.03.2010,http://www.publications.parliament.uk/pa/ld200910/ldhansrd/text/100302-0014.htm#100302106000547
http://services.parliament.uk//bills/2009-10/corporationtax.html,2009-10,Corporation Tax Act,G,Report stage: House of Lords,02.03.2010,http://www.publications.parliament.uk/pa/ld200910/ldhansrd/text/100302-0014.htm#100302106000547
http://services.parliament.uk//bills/2009-10/corporationtax.html,2009-10,Corporation Tax Act,G,3rd reading: House of Lords,02.03.2010,http://www.publications.parliament.uk/pa/ld200910/ldhansrd/text/100302-0014.htm#100302106000547
http://services.parliament.uk//bills/2009-10/corporationtax.html,2009-10,Corporation Tax Act,G,Royal Assent,03.03.2010,http://www.publications.parliament.uk/pa/ld200910/ldhansrd/text/100303-0001.htm#10030366000715
http://services.parliament.uk//bills/2009-10/counciltaxbenefitchangeofname.html,2009-10,Council Tax Benefit (Change of Name) Bill,PMB-C,1st reading: House of Commons,16.03.2010,http://www.publications.parliament.uk/pa/pabills/no_debate.htm
http://services.parliament.uk//bills/2009-10/crimeandsecurity.html,2009-10,Crime and Security Act,G,1st reading: House of Commons,19.11.2009,http://www.publications.parliament.uk/pa/cm200910/cmhansrd/cm091119/debtext/91119-0003.htm#09111936000007
http://services.parliament.uk//bills/2009-10/crimeandsecurity.html,2009-10,Crime and Security Act,G,2nd reading: House of Commons,18.01.2010,http://www.publications.parliament.uk/pa/cm200910/cmhansrd/cm100118/debtext/100118-0004.htm#1001188000001
http://services.parliament.uk//bills/2009-10/crimeandsecurity.html,2009-10,Crime and Security Act,G,Programme motion: House of Commons,18.01.2010,http://www.publications.parliament.uk/pa/cm200910/cmhansrd/cm100118/debtext/100118-0021.htm#10011853000001
http://services.parliament.uk//bills/2009-10/crimeandsecurity.html,2009-10,Crime and Security Act,G,Money resolution: House of Commons,18.01.2010,http://www.publications.parliament.uk/pa/cm200910/cmhansrd/cm100118/debtext/100118-0021.htm#10011853000001
http://services.parliament.uk//bills/2009-10/crimeandsecurity.html,2009-10,Crime and Security Act,G,Committee Stage: 1st sitting: House of Commons,26.01.2010,http://www.publications.parliament.uk/pa/cm200910/cmpublic/crimeandsecurity/100126/am/100126s01.htm
http://services.parliament.uk//bills/2009-10/crimeandsecurity.html,2009-10,Crime and Security Act,G,Committee Stage: 2nd sitting: House of Commons,26.01.2010,http://www.publications.parliament.uk/pa/cm200910/cmpublic/crimeandsecurity/100126/pm/100126s01.htm
http://services.parliament.uk//bills/2009-10/crimeandsecurity.html,2009-10,Crime and Security Act,G,Committee Stage: 3rd sitting: House of Commons,28.01.2010,http://www.publications.parliament.uk/pa/cm200910/cmpublic/crimeandsecurity/100128/am/100128s01.htm
http://services.parliament.uk//bills/2009-10/crimeandsecurity.html,2009-10,Crime and Security Act,G,Committee Stage: 4th sitting: House of Commons,28.01.2010,http://www.publications.parliament.uk/pa/cm200910/cmpublic/crimeandsecurity/100128/pm/100128s01.htm
http://services.parliament.uk//bills/2009-10/crimeandsecurity.html,2009-10,Crime and Security Act,G,Committee Stage: 5th sitting: House of Commons,02.02.2010,http://www.publications.parliament.uk/pa/cm200910/cmpublic/crimeandsecurity/100202/am/100202s01.htm
http://services.parliament.uk//bills/2009-10/crimeandsecurity.html,2009-10,Crime and Security Act,G,Committee Stage: 6th sitting: House of Commons,02.02.2010,http://www.publications.parliament.uk/pa/cm200910/cmpublic/crimeandsecurity/100202/pm/100202s01.htm
http://services.parliament.uk//bills/2009-10/crimeandsecurity.html,2009-10,Crime and Security Act,G,Committee Stage: 7th sitting: House of Commons,04.02.2010,http://www.publications.parliament.uk/pa/cm200910/cmpublic/crimeandsecurity/100204/am/100204s01.htm
http://services.parliament.uk//bills/2009-10/crimeandsecurity.html,2009-10,Crime and Security Act,G,Committee Stage: 8th sitting: House of Commons,04.02.2010,http://www.publications.parliament.uk/pa/cm200910/cmpublic/crimeandsecurity/100204/pm/100204s01.htm
http://services.parliament.uk//bills/2009-10/crimeandsecurity.html,2009-10,Crime and Security Act,G,Committee Stage: 9th sitting: House of Commons,09.02.2010,http://www.publications.parliament.uk/pa/cm200910/cmpublic/crimeandsecurity/100209/am/100209s01.htm
http://services.parliament.uk//bills/2009-10/crimeandsecurity.html,2009-10,Crime and Security Act,G,Committee Stage: 10th sitting: House of Commons,09.02.2010,http://www.publications.parliament.uk/pa/cm200910/cmpublic/crimeandsecurity/100209/pm/100209s01.htm
http://services.parliament.uk//bills/2009-10/crimeandsecurity.html,2009-10,Crime and Security Act,G,Programme motion No. 2: House of Commons,09.02.2010,http://www.publications.parliament.uk/pa/cm200910/cmhansrd/cm100209/debtext/100209-0006.htm#10020974000009
http://services.parliament.uk//bills/2009-10/crimeandsecurity.html,2009-10,Crime and Security Act,G,Committee Stage: 11th sitting: House of Commons,23.02.2010,http://www.publications.parliament.uk/pa/cm200910/cmpublic/crimeandsecurity/100223/am/100223s01.htm
http://services.parliament.uk//bills/2009-10/crimeandsecurity.html,2009-10,Crime and Security Act,G,Committee Stage: 12th sitting: House of Commons,23.02.2010,http://www.publications.parliament.uk/pa/cm200910/cmpublic/crimeandsecurity/100223/pm/100223s01.htm
http://services.parliament.uk//bills/2009-10/crimeandsecurity.html,2009-10,Crime and Security Act,G,Report stage: House of Commons,08.03.2010,http://www.publications.parliament.uk/pa/cm200910/cmhansrd/cm100308/debtext/100308-0005.htm#10030818000001
http://services.parliament.uk//bills/2009-10/crimeandsecurity.html,2009-10,Crime and Security Act,G,3rd reading: House of Commons,08.03.2010,http://www.publications.parliament.uk/pa/cm200910/cmhansrd/cm100308/debtext/100308-0018.htm#column_114
http://services.parliament.uk//bills/2009-10/crimeandsecurity.html,2009-10,Crime and Security Act,G,1st reading: House of Lords,09.03.2010,http://www.publications.parliament.uk/pa/ld200910/ldhansrd/text/100309-0002.htm#10030971000249
http://services.parliament.uk//bills/2009-10/crimeandsecurity.html,2009-10,Crime and Security Act,G,2nd reading: House of Lords,29.03.2010,http://www.publications.parliament.uk/pa/ld200910/ldhansrd/text/100329-0007.htm#10032921000080
http://services.parliament.uk//bills/2009-10/crimeandsecurity.html,2009-10,Crime and Security Act,G,Committee: 1st sitting: House of Lords,07.04.2010,http://www.publications.parliament.uk/pa/ld200910/ldhansrd/text/100407-0011.htm#10040758000228
http://services.parliament.uk//bills/2009-10/crimeandsecurity.html,2009-10,Crime and Security Act,G,Report stage: House of Lords,07.04.2010,http://www.publications.parliament.uk/pa/ld200910/ldhansrd/text/100407-0011.htm#10040758000228
http://services.parliament.uk//bills/2009-10/crimeandsecurity.html,2009-10,Crime and Security Act,G,3rd reading: House of Lords,07.04.2010,http://www.publications.parliament.uk/pa/ld200910/ldhansrd/text/100407-0011.htm#10040758000228
http://services.parliament.uk//bills/2009-10/crimeandsecurity.html,2009-10,Crime and Security Act,G,Royal Assent,08.04.2010,http://www.publications.parliament.uk/pa/ld200910/ldhansrd/text/100408-0013.htm#10040856001075
http://services.parliament.uk//bills/2009-10/damagesasbestosrelatedconditionsno2.html,2009-10,Damages (Asbestos-Related Conditions) (No. 2) Bill,PMB-C,Please select a Stage...: House of Commons,06.01.2010,http://www.publications.parliament.uk/pa/pabills/no_debate.htm
http://services.parliament.uk//bills/2009-10/damagesasbestosrelatedconditionsno2.html,2009-10,Damages (Asbestos-Related Conditions) (No. 2) Bill,PMB-C,2nd reading: House of Commons,05.02.2010,http://www.publications.parliament.uk/pa/cm200910/cmhansrd/cm100205/debtext/100205-0010.htm
http://services.parliament.uk//bills/2009-10/damagesasbestosrelatedconditionsno2.html,2009-10,Damages (Asbestos-Related Conditions) (No. 2) Bill,PMB-C,Committee: 1st sitting: House of Commons,05.02.2010,http://www.publications.parliament.uk/pa/cm200910/cmhansrd/cm100205/debtext/100205-0012.htm
http://services.parliament.uk//bills/2009-10/damagesasbestosrelatedconditionsno2.html,2009-10,Damages (Asbestos-Related Conditions) (No. 2) Bill,PMB-C,3rd reading: House of Commons,05.02.2010,http://www.publications.parliament.uk/pa/cm200910/cmhansrd/cm100205/debtext/100205-0012.htm
http://services.parliament.uk//bills/2009-10/damagesasbestosrelatedconditionsno2.html,2009-10,Damages (Asbestos-Related Conditions) (No. 2) Bill,PMB-C,1st reading: House of Lords,08.02.2010,http://www.publications.parliament.uk/pa/ld200910/ldhansrd/text/100208-0005.htm#1002084000053
http://services.parliament.uk//bills/2009-10/damagesasbestosrelatedconditionshl.html,2009-10,Damages (Asbestos-related Conditions) Bill [HL],PMB-L,1st reading: House of Lords,19.11.2009,http://www.publications.parliament.uk/pa/ld200910/ldhansrd/text/91119-0001.htm#09111939000588
http://services.parliament.uk//bills/2009-10/damagesasbestosrelatedconditionshl.html,2009-10,Damages (Asbestos-related Conditions) Bill [HL],PMB-L,2nd reading: House of Lords,05.02.2010,http://www.publications.parliament.uk/pa/ld200910/ldhansrd/text/100205-0006.htm#10020538000434
http://services.parliament.uk//bills/2009-10/damagesasbestosrelatedconditionshl.html,2009-10,Damages (Asbestos-related Conditions) Bill [HL],PMB-L,Committee: 1st sitting: House of Lords,05.03.2010,http://www.publications.parliament.uk/pa/ld200910/ldhansrd/text/100305-0006.htm#10030531000646
http://services.parliament.uk//bills/2009-10/debtreliefdevelopingcountries.html,2009-10,Debt Relief (Developing Countries) Act,PMB-C,1st reading: House of Commons,16.12.2009,http://www.publications.parliament.uk/pa/pabills/no_debate.htm
http://services.parliament.uk//bills/2009-10/debtreliefdevelopingcountries.html,2009-10,Debt Relief (Developing Countries) Act,PMB-C,2nd reading: House of Commons,26.02.2010,http://www.publications.parliament.uk/pa/cm200910/cmhansrd/cm100226/debtext/100226-0001.htm#10022623000004
http://services.parliament.uk//bills/2009-10/debtreliefdevelopingcountries.html,2009-10,Debt Relief (Developing Countries) Act,PMB-C,Committee stage: 1st sitting: House of Commons,09.03.2010,http://www.publications.parliament.uk/pa/cm200910/cmpublic/debtrelief/100309/am/100309s01.htm
http://services.parliament.uk//bills/2009-10/debtreliefdevelopingcountries.html,2009-10,Debt Relief (Developing Countries) Act,PMB-C,Report stage: House of Commons,07.04.2010,http://www.publications.parliament.uk/pa/cm200910/cmhansrd/cm100407/debtext/100407-0015.htm#10040743000001
http://services.parliament.uk//bills/2009-10/debtreliefdevelopingcountries.html,2009-10,Debt Relief (Developing Countries) Act,PMB-C,3rd reading: House of Commons,07.04.2010,http://www.publications.parliament.uk/pa/cm200910/cmhansrd/cm100407/debtext/100407-0017.htm#10040743000002
http://services.parliament.uk//bills/2009-10/debtreliefdevelopingcountries.html,2009-10,Debt Relief (Developing Countries) Act,PMB-C,1st reading: House of Lords,07.04.2010,http://www.publications.parliament.uk/pa/ld200910/ldhansrd/text/100407-0011.htm#10040758000226
http://services.parliament.uk//bills/2009-10/debtreliefdevelopingcountries.html,2009-10,Debt Relief (Developing Countries) Act,PMB-C,2nd reading: House of Lords,08.04.2010,http://www.publications.parliament.uk/pa/ld200910/ldhansrd/text/100408-0006.htm#10040856001065
http://services.parliament.uk//bills/2009-10/debtreliefdevelopingcountries.html,2009-10,Debt Relief (Developing Countries) Act,PMB-C,3rd reading: House of Lords,08.04.2010,http://www.publications.parliament.uk/pa/ld200910/ldhansrd/text/100408-0006.htm#10040856001065
http://services.parliament.uk//bills/2009-10/debtreliefdevelopingcountries.html,2009-10,Debt Relief (Developing Countries) Act,PMB-C,Royal Assent,08.04.2010,http://www.publications.parliament.uk/pa/ld200910/ldhansrd/text/100408-0013.htm#10040856001075
http://services.parliament.uk//bills/2009-10/debtreliefdevelopingcountries.html,2009-10,Debt Relief (Developing Countries) Act,PMB-C,Committee negatived: House of Lords,08.04.2010,http://www.publications.parliament.uk/pa/ld200910/ldhansrd/text/100408-0006.htm#10040856001065
http://services.parliament.uk//bills/2009-10/dementiastrategy.html,2009-10,Dementia Strategy Bill,PMB-C,1st reading: House of Commons,17.03.2010,http://www.publications.parliament.uk/pa/pabills/no_debate.htm
http://services.parliament.uk//bills/2009-10/departmentforworkandpensionselectronicfileretention.html,2009-10,Department for Work and Pensions (Electronic File retention) Bill,PMB-C,1st reading: House of Commons,10.02.2010,http://www.publications.parliament.uk/pa/pabills/no_debate.htm
http://services.parliament.uk//bills/2009-10/desecrationofwarmemorials.html,2009-10,Desecration of War Memorials Bill,PMB-C,1st reading: House of Commons,03.02.2010,http://www.publications.parliament.uk/pa/cm200910/cmhansrd/cm100203/debtext/100203-0006.htm#10020368000001
